699|585
944|15
6|562
43|193
817|959
724|371
624|750
898|695
96|74
59|593
947|798
703|241
142|125
989|491
293|888
707|518
675|11
534|269
865|420
209|319
471|991
274|938
178|650
706|158
182|812
867|608
323|698
502|878
162|218
622|645
321|728
285|377
938|183
839|526
929|533
747|229
434|270
431|399
935|610
301|655
898|759
256|1000
886|398
816|473
582|186
163|50
19|607
278|868
516|109
520|56
893|620
264|695
398|349
141|700
275|231
946|625
24|961
940|633
105|89
306|681
489|269
587|342
668|13
575|363
167|388
997|661
362|682
599|264
644|63
246|529
88|952
71|285
886|143
779|458
246|201
176|705
698|43
384|138
9|206
326|771
64|936
187|303
702|313
791|26
933|898
193|788
137|336
348|365
31|286
434|746
206|105
184|524
27|160
332|475
537|90
282|140
142|120
415|222
462|584
875|764
138|258
993|555
764|708
40|49
222|558
825|213
967|405
592|997
809|882
647|719
175|923
455|930
561|425
826|415
105|951
600|560
837|956
1000|926
872|889
113|418
525|773
173|477
879|227
524|390
479|484
527|745
90|217
203|639
904|277
790|417
470|267
791|149
779|967
351|651
226|495
490|302
259|295
38|459
146|411
596|243
976|682
767|341
470|941
195|836
966|121
6|945
127|184
206|776
195|60
180|265
4|122
575|810
416|946
402|880
779|536
908|584
703|733
554|951
621|135
915|707
219|829
92|440
513|618
465|423
233|174
805|670
343|151
34|176
986|751
101|526
358|688
546|915
24|160
57|591
714|66
646|530
676|51
534|801
275|899
641|447
993|685
499|309
106|834
63|799
269|395
691|259
9|853
184|282
310|917
632|479
640|518
313|855
285|758
304|360
731|538
919|108
546|938
981|848
615|481
656|931
